GUIDELINE	YEAR	STRAIN	REFERENCE_TABLE	WHONET_ORG_CODE	ANTIBIOTIC	ABX_TEST	WHONET_ABX_CODE	METHOD	GUIDELINES	MEDIUM	MINIMUM	MAXIMUM	DATE_ENTERED	DATE_MODIFIED	COMMENTS
EUCST	2013	atcc49619	Table 5	spn	Rifampicin	RIF_EM	RIF	MIC	EUCAST	MHB	0.015	0.06	2021-01-01	2021-01-01	
EUCST	2013	atcc49619	Table 5	spn	Telithromycin	TLT_EM	TLT	MIC	EUCAST	MHB	0.004	0.03	2021-01-01	2021-01-01	
EUCST	2013	atcc49619	Table 5	spn	Tetracycline	TCY_EM	TCY	MIC	EUCAST	MHB	0.12	0.5	2021-01-01	2021-01-01	
EUCST	2013	atcc49619	Table 5	spn	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MHB	0.015	0.12	2021-01-01	2021-01-01	
EUCST	2013	atcc49619	Table 5	spn	Trimethoprim/Sulfamethoxazole	SXT_EM	SXT	MIC	EUCAST	MHB	0.12	1	2021-01-01	2021-01-01	
EUCST	2013	atcc49619	Table 5	spn	Vancomycin	VAN_EM	VAN	MIC	EUCAST	MHB	0.12	0.5	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Penicillin G	PEN_EM	PEN	MIC	EUCAST	MH	0.25	2	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Cefoxitin	FOX_EM	FOX	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Ceftaroline	CPT_EM	CPT	MIC	EUCAST	MH	0.12	0.5	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Daptomycin	DAP_EM	DAP	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Doxycycline	DOX_EM	DOX	MIC	EUCAST	MH	0.12	0.5	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Erythromycin	ERY_EM	ERY	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Fosfomycin	FOS_EM	FOS	MIC	EUCAST	MH	0.5	4	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Fusidic acid	FUS_EM	FUS	MIC	EUCAST	MH	0.06	0.25	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Gentamicin	GEN_EM	GEN	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Levofloxacin	LVX_EM	LVX	MIC	EUCAST	MH	0.06	0.5	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Linezolid	LNZ_EM	LNZ	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Minocycline	MNO_EM	MNO	MIC	EUCAST	MH	0.06	0.5	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Moxifloxacin	MFX_EM	MFX	MIC	EUCAST	MH	0.015	0.12	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Mupirocin	MUP_EM	MUP	MIC	EUCAST	MH	0.06	0.25	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Nitrofurantoin	NIT_EM	NIT	MIC	EUCAST	MH	8	32	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Norfloxacin	NOR_EM	NOR	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Ofloxacin	OFX_EM	OFX	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Quinupristin-dalfopristin	QDA_EM	QDA	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Rifampicin	RIF_EM	RIF	MIC	EUCAST	MH	0.004	0.01	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Teicoplanin	TEC_EM	TEC	MIC	EUCAST	MH	0.25	1	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Telavancin	TLV_EM	TLV	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Tetracycline	TCY_EM	TCY	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Tigecycline	TGC_EM	TGC	MIC	EUCAST	MH	0.03	0.25	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Tobramycin	TOB_EM	TOB	MIC	EUCAST	MH	0.12	1	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Trimethoprim	TMP_EM	TMP	MIC	EUCAST	MH	1	4	2021-01-01	2021-01-01	
EUCST	2013	atcc29213	Table 3	sau	Vancomycin	VAN_EM	VAN	MIC	EUCAST	MH	0.5	2	2021-01-01	2021-01-01	
EUCST	2013	atcc33560	Table 7	caj	Erythromycin	ERY_ED15	ERY	Disk	EUCAST	MHB	27	35	2021-01-01	2021-01-01	
EUCST	2013	atcc33560	Table 7	caj	Tetracycline	TCY_ED30	TCY	Disk	EUCAST	MHB	30	38	2021-01-01	2021-01-01	
EUCST	2013	atcc35218	Table 8	eco	Ampicillin/Sulbactam	SAM_ED10	SAM	Disk	EUCAST	MH	13	19	2021-01-01	2021-01-01	
EUCST	2013	atcc35218	Table 8	eco	Piperacillin	PIP_ED30	PIP	Disk	EUCAST	MH	9	15	2021-01-01	2021-01-01	
EUCST	2013	atcc35218	Table 8	eco	Piperacillin/Tazobactam	TZP_ED30	TZP	Disk	EUCAST	MH	21	27	2021-01-01	2021-01-01	
EUCST	2013	atcc700603	Table 9	kpn	Cefotaxime	CTX_ED5	CTX	Disk	EUCAST	MH	12	18	2021-01-01	2021-01-01	
EUCST	2013	atcc700603	Table 9	kpn	Cefpodoxime	CPD_ED10	CPD	Disk	EUCAST	MH	9	16	2021-01-01	2021-01-01	
EUCST	2013	atcc700603	Table 9	kpn	Ceftriaxone	TZP_ED30	CRO	Disk	EUCAST	MH	16	22	2021-01-01	2021-01-01	
EUCST	2013	nctc12493	Table 10	sau	Cefoxitin	FOX_ED	FOX	Disk	EUCAST	MH	14	20	2021-01-01	2021-01-01	
EUCST	2013	atcc51299	Table 11	efa	Gentamicin	GEN_ED	GEN	Disk	EUCAST	MH	6	6	2021-01-01	2021-01-01	
EUCST	2013	atcc51299	Table 11	efa	Teicoplanin	TEC_ED	TEC	Disk	EUCAST	MH	16	20	2021-01-01	2021-01-01	
EUCST	2013	atcc51299	Table 11	efa	Vancomycin	VAN_ED5	VAN	Disk	EUCAST	MH	6	12	2021-01-01	2021-01-01	
EUCST	2013	atcc35218	Table 12	hin	Penicillin G	PEN_ED	PEN	Disk	EUCAST	MHB+	6	9	2021-01-01	2021-01-01	
BSAC	2000	atcc25922		eco	Gentamicin	GEN_BD10	GEN	Disk	BSAC	ISTA	21	27	2021-01-01	2021-01-01	
BSAC	2000	atcc25923		sau	Erythromycin	ERY_BD5	ERY	Disk	BSAC	ISTA	22	29	2021-01-01	2021-01-01	
BSAC	2000	atcc25923		sau	Gentamicin	GEN_BD10	GEN	Disk	BSAC	ISTA	20	26	2021-01-01	2021-01-01	
BSAC	2000	atcc25923		sau	Methicillin	MET_BD5	MET	Disk	BSAC	ISTA	18	27	2021-01-01	2021-01-01	
BSAC	2000	atcc25923		sau	Penicillin	PEN_BD1	PEN	Disk	BSAC	ISTA	29	36	2021-01-01	2021-01-01	
BSAC	2000	atcc25923		sau	Rifampin	RIF_BD2	RIF	Disk	BSAC	ISTA	29	36	2021-01-01	2021-01-01	
BSAC	2000	atcc25923		sau	Teicoplanin	TEC_BD30	TEI	Disk	BSAC	ISTA	16	20	2021-01-01	2021-01-01	
BSAC	2000	atcc25923		sau	Vancomycin	VAN_BD5	VAN	Disk	BSAC	ISTA	13	17	2021-01-01	2021-01-01	
BSAC	2000	atcc27853		pae	Gentamicin	GEN_BD10	GEN	Disk	BSAC	ISTA	22	28	2021-01-01	2021-01-01	
BSAC	2000	atcc27853		pae	Imipenem	IPM_BD10	IPM	Disk	BSAC	ISTA	23	28	2021-01-01	2021-01-01	
BSAC	2000	atcc27853		pae	Piperacillin	PIP_BD75	PIP	Disk	BSAC	ISTA	27	34	2021-01-01	2021-01-01	
BSAC	2000	atcc27853		pae	Piperacillin/Tazobactam	TZP_BD75	PIP	Disk	BSAC	ISTA	29	37	2021-01-01	2021-01-01	
BSAC	2000	atcc29212		efa	Gentamicin-High	GEH_BD200	GEN	Disk	BSAC	ISTA	22	27	2021-01-01	2021-01-01	
BSAC	2000	atcc29212		efa	Teicoplanin	TEC_BD30	TEI	Disk	BSAC	ISTA	19	25	2021-01-01	2021-01-01	
BSAC	2000	atcc29212		efa	Vancomycin	VAN_BD5	VAN	Disk	BSAC	ISTA	13	19	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Ertapenem	ERT_NM	ERT	MIC	CLSI		0.06	0.25	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Imipenem	IPM_NM	IPM	MIC	CLSI		0.03	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Meropenem	MEM_NM	MEM	MIC	CLSI		0.06	0.25	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Metronidazole	MTR_NM	MTR	MIC	CLSI		0.25	1	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Mezlocillin	MEZ_NM	MEZ	MIC	CLSI		16	64	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Penicillin	PEN_NM	PEN	MIC	CLSI		8	32	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Piperacillin	PIP_NM	PIP	MIC	CLSI		2	8	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Piperacillin/Tazobactam	TZP_NM	TZP	MIC	CLSI		0.12	0.5	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Tetracycline	TCY_NM	TCY	MIC	CLSI		0.12	0.5	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Ticarcillin	TIC_NM	TIC	MIC	CLSI		16	64	2021-01-01	2021-01-01	
CLSI	2010	atcc25285		bfr	Trovafloxacin	TVA_NM	TVA	MIC	CLSI		0.12	0.5	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ampicillin/Sulbactam	SAM_ND10	SAM	Disk	CLSI	MH	19	24	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Carbenicillin	CRB_ND100	CRB	Disk	CLSI	MH	23	29	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefamandole	MAN_ND30	MAN	Disk	CLSI	MH	26	32	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefazolin	CZO_ND30	CZO	Disk	CLSI	MH	21	27	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefditoren	DIT_ND5	DIT	Disk	CLSI	MH	22	28	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefepime	FEP_ND30	FEP	Disk	CLSI	MH	31	37	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefotaxime	CTX_ND30	CTX	Disk	CLSI	MH	29	35	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefotetan	CTT_ND30	CTT	Disk	CLSI	MH	28	34	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefoxitin	FOX_ND30	FOX	Disk	CLSI	MH	23	29	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefpodoxime	CPD_ND10	CPD	Disk	CLSI	MH	23	28	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefprozil	PRO_ND30	PRO	Disk	CLSI	MH	21	27	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftaroline	CPT_ND30	CPT	Disk	CLSI	MH	26	34	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftibuten	CTB_ND10	CTB	Disk	CLSI	MH	27	35	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftiofur	TIO_ND30	TIO	Disk	CLSI	MH	26	31	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftizoxime	CZX_ND30	CZX	Disk	CLSI	MH	30	36	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftriaxone	CRO_ND30	CRO	Disk	CLSI	MH	29	35	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefuroxime sodium	CXM_ND30	CXM	Disk	CLSI	MH	20	26	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Danofloxacin	DFX_ND5	DFX	Disk	CLSI	MH	29	36	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Difloxacin	DIF_ND10	DIF	Disk	CLSI	MH	28	35	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Doripenem	DOR_ND10	DOR	Disk	CLSI	MH	27	35	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Doxycycline	DOX_ND30	DOX	Disk	CLSI	MH	18	24	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Enoxacin	ENX_ND10	ENX	Disk	CLSI	MH	28	36	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Enrofloxacin	ENR_ND5	ENR	Disk	CLSI	MH	32	40	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ertapenem	ERT_ND10	ERT	Disk	CLSI	MH	29	36	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Faropenem	FAR_ND5	FAR	Disk	CLSI	MH	20	26	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Fleroxacin	FLE_ND5	FLE	Disk	CLSI	MH	28	34	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Florfenicol	FLR_ND30	FLR	Disk	CLSI	MH	22	28	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Fosfomycin	FOS_ND200	FOS	Disk	CLSI	MH	22	30	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Garenoxacin	GRN_ND5	GRN	Disk	CLSI	MH	28	35	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Gatifloxacin	GAT_ND5	GAT	Disk	CLSI	MH	30	37	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Gemifloxacin	GEM_ND5	GEM	Disk	CLSI	MH	29	36	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Gentamicin	GEN_ND10	GEN	Disk	CLSI	MH	19	26	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Grepafloxacin	GRX_ND5	GRX	Disk	CLSI	MH	28	36	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Iclaprim	ICL_ND5	ICL	Disk	CLSI	MH	14	22	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Imipenem	IPM_ND10	IPM	Disk	CLSI	MH	26	32	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Kanamycin	KAN_ND30	KAN	Disk	CLSI	MH	17	25	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Levofloxacin	LVX_ND5	LVX	Disk	CLSI	MH	29	37	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Lomefloxacin	LOM_ND10	LOM	Disk	CLSI	MH	27	33	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Loracarbef	LOR_ND30	LOR	Disk	CLSI	MH	23	29	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Marbofloxacin	MAR_ND5	MAR	Disk	CLSI	MH	29	37	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Mecillinam	MEC_ND10	MEC	Disk	CLSI	MH	24	30	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Meropenem	MEM_ND10	MEM	Disk	CLSI	MH	28	34	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Mezlocillin	MEZ_ND75	MEZ	Disk	CLSI	MH	23	29	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Minocycline	MNO_ND30	MNO	Disk	CLSI	MH	19	25	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Moxalactam (Latamoxef)	MOX_ND30	MOX	Disk	CLSI	MH	28	35	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Moxifloxacin	MFX_ND5	MFX	Disk	CLSI	MH	28	35	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Nalidixic acid	NAL_ND30	NAL	Disk	CLSI	MH	22	28	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Netilmicin	NET_ND30	NET	Disk	CLSI	MH	22	30	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Nitrofurantoin	NIT_ND300	NIT	Disk	CLSI	MH	20	25	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Norfloxacin	NOR_ND10	NOR	Disk	CLSI	MH	28	35	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ofloxacin	OFX_ND5	OFX	Disk	CLSI	MH	29	33	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Orbifloxacin	ORB_ND10	ORB	Disk	CLSI	MH	29	37	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Piperacillin	PIP_ND100	PIP	Disk	CLSI	MH	24	30	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Piperacillin/Tazobactam	TZP_ND100	TZP	Disk	CLSI	MH	24	30	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Polymyxin B	POL_ND300	POL	Disk	CLSI	MH	13	19	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Razupenem	RZM_ND10	RZM	Disk	CLSI	MH	21	26	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Rifampin	RIF_ND5	RIF	Disk	CLSI	MH	8	10	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Sparfloxacin	SPX_ND5	SPX	Disk	CLSI	MH	30	38	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Spectinomycin	SPT_ND100	SPT	Disk	CLSI	MH	21	25	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Streptomycin	STR_ND10	STR	Disk	CLSI	MH	12	20	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Sulfamethoxazole	SMX_ND200	SMX	Disk	CLSI	MH	15	23	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Sulfisoxazole	SOX_ND200	SOX	Disk	CLSI	MH	15	23	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Sulfonamides	SSS_ND200	SSS	Disk	CLSI	MH	15	23	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Tetracycline	TCY_ND30	TCY	Disk	CLSI	MH	18	25	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ticarcillin	TIC_ND75	TIC	Disk	CLSI	MH	24	30	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ticarcillin/Clavulanic acid	TCC_ND75	TCC	Disk	CLSI	MH	24	30	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Tigecycline	TGC_ND15	TGC	Disk	CLSI	MH	20	27	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Tobramycin	TOB_ND10	TOB	Disk	CLSI	MH	18	26	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Trimethoprim	TMP_ND5	TMP	Disk	CLSI	MH	21	28	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Trimethoprim/sulfamethoxazole	SXT_ND1_2	SXT	Disk	CLSI	MH	23	29	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Trospectomycin	TRO_ND30	TRO	Disk	CLSI	MH	10	16	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Trovafloxacin	TVA_ND10	TVA	Disk	CLSI	MH	29	36	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ulifloxacin (prulifloxacin)	PRU_ND5	PRU	Disk	CLSI	MH	32	38	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ampicillin/Sulbactam	SAM_NM	SAM	MIC	CLSI	MH	2	8	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Carbenicillin	CRB_NM	CRB	MIC	CLSI	MH	4	16	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefamandole	MAN_NM	MAN	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefazolin	CZO_NM	CZO	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefditoren	DIT_NM	DIT	MIC	CLSI	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefepime	FEP_NM	FEP	MIC	CLSI	MH	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefotaxime	CTX_NM	CTX	MIC	CLSI	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefotetan	CTT_NM	CTT	MIC	CLSI	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefoxitin	FOX_NM	FOX	MIC	CLSI	MH	2	8	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefpodoxime	CPD_NM	CPD	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefprozil	PRO_NM	PRO	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftaroline	CPT_NM	CPT	MIC	CLSI	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftibuten	CTB_NM	CTB	MIC	CLSI	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftiofur	TIO_NM	TIO	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftizoxime	CZX_NM	CZX	MIC	CLSI	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ceftriaxone	CRO_NM	CRO	MIC	CLSI	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Cefuroxime sodium	CXM_NM	CXM	MIC	CLSI	MH	2	8	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Difloxacin	DIF_NM	DIF	MIC	CLSI	MH	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Doripenem	DOR_NM	DOR	MIC	CLSI	MH	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Doxycycline	DOX_NM	DOX	MIC	CLSI	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Enoxacin	ENX_NM	ENX	MIC	CLSI	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Enrofloxacin	ENR_NM	ENR	MIC	CLSI	MH	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ertapenem	ERT_NM	ERT	MIC	CLSI	MH	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Faropenem	FAR_NM	FAR	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Fleroxacin	FLE_NM	FLE	MIC	CLSI	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Florfenicol	FLR_NM	FLR	MIC	CLSI	MH	2	8	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Fosfomycin	FOS_NM	FOS	MIC	CLSI	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Garenoxacin	GRN_NM	GRN	MIC	CLSI	MH	0.004	0.032	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Gatifloxacin	GAT_NM	GAT	MIC	CLSI	MH	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Gemifloxacin	GEM_NM	GEM	MIC	CLSI	MH	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Gentamicin	GEN_NM	GEN	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Grepafloxacin	GRX_NM	GRX	MIC	CLSI	MH	0.004	0.032	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Iclaprim	ICL_NM	ICL	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Imipenem	IPM_NM	IPM	MIC	CLSI	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Kanamycin	KAN_NM	KAN	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Levofloxacin	LVX_NM	LVX	MIC	CLSI	MH	0.008	0.064	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Lomefloxacin	LOM_NM	LOM	MIC	CLSI	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Loracarbef	LOR_NM	LOR	MIC	CLSI	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Mecillinam	MEC_NM	MEC	MIC	CLSI	MH	0.03	0.25	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Meropenem	MEM_NM	MEM	MIC	CLSI	MH	0.008	0.064	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Mezlocillin	MEZ_NM	MEZ	MIC	CLSI	MH	2	8	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Minocycline	MNO_NM	MNO	MIC	CLSI	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Moxalactam (Latamoxef)	MOX_NM	MOX	MIC	CLSI	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Moxifloxacin	MFX_NM	MFX	MIC	CLSI	MH	0.008	0.064	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Nalidixic acid	NAL_NM	NAL	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Netilmicin	NET_NM	NET	MIC	CLSI	MH	0	1	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Nitrofurantoin	NIT_NM	NIT	MIC	CLSI	MH	4	16	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Norfloxacin	NOR_NM	NOR	MIC	CLSI	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Ofloxacin	OFX_NM	OFX	MIC	CLSI	MH	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Orbifloxacin	ORB_NM	ORB	MIC	CLSI	MH	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Penicillin/Novobiocin	PNO_NM	PNO	MIC	CLSI	MH	8	5000	2021-01-01	2021-01-01	
CLSI	2010	atcc25922		eco	Piperacillin	PIP_NM	PIP	MIC	CLSI	MH	1	4	2021-01-01	2021-01-01	
